text,label,label_text
is it possible for me to give my daughter a second card for this account?,39,getting_spare_card
i cancelled my card payment,53,reverted_card_payment?
i want to have an item refunded can i do that?,52,request_refund
how long will it take to transfer something from china?,67,transfer_timing
my account is devoid of funds. am i permitted to submit additional money via bank transfer?,65,transfer_into_account
what is the source of the money in my account?,70,verify_source_of_funds
my new card has not been delivered to my home yet. what is going on?,11,card_arrival
which fiat currencies are supported?,36,fiat_currency_support
the wrong exchange rate was used when i purchased an item.,17,card_payment_wrong_exchange_rate
i think my top up was reversed.,61,top_up_reverted
what is the time frame for european transfers?,67,transfer_timing
i'm supposed to have a refund but it isn't there,51,Refund_not_showing_up
why is my top-up pending?,47,pending_top_up
i need several cards per day. and i need to be able to throw away all of the cards i make.,29,disposable_card_limits
"i got my american express in apple pay, why is top up not working correctly?",2,apple_pay_or_google_pay
"if i'm getting my identity verified, what all do i need?",69,verify_my_identity
are there limitations to what currency i can hold?,36,fiat_currency_support
is my top up not working?,47,pending_top_up
could you assist me in finding my lost card?,41,lost_or_stolen_card
i received my salary in the wrong currency. how do i change this?,50,receiving_money
my card hasn't shown up yet.,11,card_arrival
"give me my card, i need it now!",12,card_delivery_estimate
in what places can i use my card?,10,card_acceptance
"my card has an expiration date, will you send a new one automatically?",9,card_about_to_expire
how do i add money to my card?,62,topping_up_by_card
"my card payment was reverted, why?",53,reverted_card_payment?
where do i order a virtual card?,40,getting_virtual_card
can i use visa or mastercard with your service,73,visa_or_mastercard
i think the rate that was applied to my purchase using foreign currency is wrong. help!,17,card_payment_wrong_exchange_rate
do yo charge a fee for exchanging foreign currencies?,31,exchange_charge
how can i open an account for my children?,1,age_limit
"if i wanted to change my pin, how would i do that?",21,change_pin
where do my funds originate from?,70,verify_source_of_funds
why was i double charged?,63,transaction_charged_twice
is there an additional charge to exchange currencies?,31,exchange_charge
i made a transfer from france two days ago now but there hasn't made it there yet. do international transfers take longer?,5,balance_not_updated_after_bank_transfer
what type of card can i use to top up?,54,supported_cards_and_currencies
are there restrictions on new cards in china?,9,card_about_to_expire
when will my pending payment finish?,45,pending_card_payment
i have zero dollars in my account. can i submit additional funds via bank transfer?,65,transfer_into_account
can i use a visa or mastercard?,73,visa_or_mastercard
i transferred money but the recipient does not see the funds in their account?,66,transfer_not_received_by_recipient
i am having a problem proving who i am,68,unable_to_verify_identity
"the activation process did not work, please help?",0,activate_my_card
i sent a transfer and it has been pending for awhile. how long will it stay pending?,48,pending_transfer
how is my atm deposit not available yet?,46,pending_cash_withdrawal
i purchased something abroad and the incorrect exchange rate was applied.,17,card_payment_wrong_exchange_rate
last week i put a cash deposit into my account and it is still isn't there.,6,balance_not_updated_after_cheque_or_cash_deposit
how to access my virtual card,40,getting_virtual_card
are there any express fees if i want my new card faster?,9,card_about_to_expire
does it cost extra to send out more than one card?,39,getting_spare_card
my contactless stopped working today for no good reason. it's not working no matter where i try to use it. can you please help me fix it?,23,contactless_not_working
i am still waiting to find out the status of my refund. i have made previous attempts to find out what the status is to no avail. will you please look into this for me?,51,Refund_not_showing_up
why did my top-up not go through?,61,top_up_reverted
"went somewhere else, need to change details",30,edit_personal_details
i have an outgoing transaction,48,pending_transfer
what do i do if i can't get my card out of the atm?,18,card_swallowed
as my kids get older are they able to get set up with their own accounts?,1,age_limit
can i change my pin at a nearby atm when in spain? i think someone saw my pin and i need to change it but am on vacation.,21,change_pin
how do i link my card in the app.,13,card_linking
"i transferred money to a receiver within the eu and they received a lesser amount than expected. now i will have to send additional money to the receiver in order to make up the difference. i'm not sure what went wrong, can you please advise?",64,transfer_fee_charged
"i checked my statement and saw a charge of one pound, where is this charge coming from?",34,extra_charge_on_statement
i have an unknown direct debit payment on my account,28,direct_debit_payment_not_recognised
the card payment i attempted to make failed.,25,declined_card_payment
my card is about to expired what will happen?,9,card_about_to_expire
i did not make this payment that i see in the app.,16,card_payment_not_recognised
i wanna revert a transaction i did this morning.,8,cancel_transfer
what countries are you issuing cards for?,24,country_support
what currencies can be exchanged in the app?,33,exchange_via_app
i am unable to get cash from the atm,26,declined_cash_withdrawal
i'm still waiting for my card that was issued a week ago. what should i do?,11,card_arrival
why was my transaction declined?,35,failed_transfer
how long does it take to get my money,67,transfer_timing
"i'm looking in the app and can't find my pin, where should i look?",38,get_physical_card
would i need to pay extra for currency exchanges?,31,exchange_charge
how do i get my refund back?,52,request_refund
how do i obtain a second card?,39,getting_spare_card
why hasn't my friend received the money i sent them yet?,66,transfer_not_received_by_recipient
can you tell me about the exchange fee?,31,exchange_charge
i think my phone was stolen. what can i do?,42,lost_or_stolen_phone
how much is the exchange fee?,31,exchange_charge
why should i verify the top-up?,71,verify_top_up
can my children have an account?,1,age_limit
do the disposable cards have any restrictions on them?,29,disposable_card_limits
i lost my wallet and i think someone is withdrawing cash with my card. please help. it is urgent.,20,cash_withdrawal_not_recognised
looking at my account i've noticed a charge that appears to still be in progress. i had attempted to get money out of the machine earlier but the machine seemed to have been broken. i never received my money so will you please look into this for me? i don't want to be charged for money i never actually received.,46,pending_cash_withdrawal
"how can i close my account, i don't want it.",55,terminate_account
will i see the transfer in my account within the week?,67,transfer_timing
i want a refund,52,request_refund
where can i find an atm?,3,atm_support
purchases i did not make are appearing in my bank statement?,28,direct_debit_payment_not_recognised
how many days processing new card?,23,contactless_not_working
what do i have to do to get the contactless to work?,23,contactless_not_working
"i got a message saying i made a withdrawal from the bank machine, but i did not.",20,cash_withdrawal_not_recognised
how long does it take for me to get my pin,38,get_physical_card
how do i change my name?,30,edit_personal_details
i need my card delivered as soon as possible.,12,card_delivery_estimate
i found the exchange rate for my cash withdrawal is wrong,76,wrong_exchange_rate_for_cash_withdrawal
how many top-ups can be approved?,60,top_up_limits
what do i need to do to get my salary through this?,50,receiving_money
what is the maximum for top-ups?,60,top_up_limits
how come i got blocked for entering wrong pins?,49,pin_blocked
there is an extra 1£ charge on my app. why did it charge me extra?,34,extra_charge_on_statement
my card information seems to have been stolen! i don't know where these transactions came from and i've never even been to the city where they were made. i need my card blocked asap so this person can't keep using my card.,22,compromised_card
can you tell me what this cash withdrawal is?,20,cash_withdrawal_not_recognised
can i use my account before my identity verification has passed?,74,why_verify_identity
"phone is gone, dont want others to access account information",42,lost_or_stolen_phone
can i use my account even though the identity verification has not passed yet?,74,why_verify_identity
can you please explain how bank transfers work?,65,transfer_into_account
why am i seeing a transfer fee on my bank statement?,64,transfer_fee_charged
how do i dispute a payment i didnt make,16,card_payment_not_recognised
can you top up your account automatically,4,automatic_top_up
how do i activate a card?,0,activate_my_card
what cards do you offer?,73,visa_or_mastercard
why is the exchange rate on my card payment different than i expected?,17,card_payment_wrong_exchange_rate
can i use google pay for topping -up,2,apple_pay_or_google_pay
i wanted $100 but only got $20,75,wrong_amount_of_cash_received
i just moved. how do i give you my new address?,30,edit_personal_details
i set up a payment to a new payee and sent some money but the person i'm sending it to has not received it. can you check where the money is?,66,transfer_not_received_by_recipient
what does a 'pending payment' mean?,45,pending_card_payment
am i limited on the amount of disposable cards i can possess?,29,disposable_card_limits
will you tell me how to exchange usd for gbp in the app?,33,exchange_via_app
where is the transfer to my account?,5,balance_not_updated_after_bank_transfer
how long will delivery to the us take?,12,card_delivery_estimate
"everything i have was stolen yesterday making it so i don't have access to the app, what should i do?",42,lost_or_stolen_phone
i would like to make sure it is delivered on a certain date.,12,card_delivery_estimate
how do i get my money back for a duplicated charge?,63,transaction_charged_twice
why would a cash withdrawal be pending?,46,pending_cash_withdrawal
why was i charged an extra pound?,34,extra_charge_on_statement
how do i get started when i get my card?,38,get_physical_card
i got my card a few days ago but am unable to top up. i'm thinking about closing my account because of this. what is going on?,59,top_up_failed
i need to get visa and mastercard,73,visa_or_mastercard
i have an incorrect charge and would like a refund.,52,request_refund
where can i locate my pin at?,38,get_physical_card
i would like to change my address.,30,edit_personal_details
"i have made 5 attempts to make a very standard survey, yet i can't get it to work. what is the problem? is there an issue related to your system?",35,failed_transfer
what do i do to close my account?,55,terminate_account
"i made a transfer and the receiver said an amount was received, but not exactly the same as the right amount. i now have to transfer more to get the remainder to the receiver. can you alert me about this. what's been happening?",64,transfer_fee_charged
my phone is missing or stolen.,42,lost_or_stolen_phone
i would like to change my adress,30,edit_personal_details
i haven't received my pin yet. do i need to get it from you?,38,get_physical_card
help me to set up contactless payments.,23,contactless_not_working
i was removing a dollar amount from my account and now don't have access to my card.,18,card_swallowed
why hasn't the money i transferred into my account shown up yet?,5,balance_not_updated_after_bank_transfer
how do i get my card back quickly from a bank machine that it?,18,card_swallowed
"this past holiday i made a withdraw at the atm machine, and it seems i've been charged too much.",76,wrong_exchange_rate_for_cash_withdrawal
what are some of the restrictions that the disposable cards have?,29,disposable_card_limits
i just sent money but the person i sent it to doesn't see it. what happened?,66,transfer_not_received_by_recipient
why did my top up get reverted?,61,top_up_reverted
can someone assist me with updating my account details with changing my last name?,30,edit_personal_details
why wouldn't the atm give me my money?,26,declined_cash_withdrawal
is american express supported for adding funds?,54,supported_cards_and_currencies
the atm keeps declining my transaction . i tried two different atms already would you please check if everything is okay with my account?,26,declined_cash_withdrawal
what is the most amount of disposable cards allowable?,29,disposable_card_limits
how can i create a disposable virtual card?,37,get_disposable_virtual_card
estimated time arrival for transfers?,67,transfer_timing
there are charges on my card that i haven't purchased.,22,compromised_card
will any atm's decline my card?,3,atm_support
why did i get less from the atm?,75,wrong_amount_of_cash_received
where can i change my pin?,21,change_pin
i bought an item at the wrong exchange rate.,17,card_payment_wrong_exchange_rate
my disposable virtual card isn't working.,72,virtual_card_not_working
am i the only one who can top-up my account?,62,topping_up_by_card
"the cheque i sent a few days ago has not been deposited yet, what is the hold up?",6,balance_not_updated_after_cheque_or_cash_deposit
at what age can a person open an account?,1,age_limit
why was my card charged when topping off my balance but it's not showing up in my wallet balance?,62,topping_up_by_card
"my card's expiration is approaching, how do i replace it.",9,card_about_to_expire
"for my account, how do i transfer money in?",65,transfer_into_account
i am asking to end my account.,55,terminate_account
does the top-up need verified?,71,verify_top_up
how do i go about ordering a new bank card?,9,card_about_to_expire
there has been a charge pending on my account statement that i can't figue out it's for a dollar.,34,extra_charge_on_statement
"i transferred money, but i think i've been charged a fee for it?",64,transfer_fee_charged
i'm a new customer and tried topping up today for the first time. it's still pending and doesn't seem to be working. i need to get this fixed.,47,pending_top_up
how do i re-order a damaged card?,14,card_not_working
i need a refund for something i bought.,52,request_refund
do you have the best exchange rate?,32,exchange_rate
why is my card payment still pending? it should have gone through already.,45,pending_card_payment
i'm on vacation in europe but i desperately need to change my pin. can i do this from abroad?,21,change_pin
is verifying my identify important?,74,why_verify_identity
how dp i top up with a cheque ?,58,top_up_by_cash_or_cheque
when will i have access to my pin number?,38,get_physical_card
"hi, would you please activate my card?",0,activate_my_card
why was i charged this extra fee while doing a transfer?,64,transfer_fee_charged
what happens if my card payment is cancelled?,53,reverted_card_payment?
"i want to transfer money into my account, what do i do?",65,transfer_into_account
can i use it all over the world?,24,country_support
my daughter would like a card from my account? can i do this?,39,getting_spare_card
i didn't set up the direct debit i have,28,direct_debit_payment_not_recognised
will i be charged for adding money by transfer?,56,top_up_by_bank_transfer_charge
what's the process for topping up by card?,62,topping_up_by_card
my money hasn't been deposited yet. when will it be?,47,pending_top_up
there is a strange card payment i don't recognise.,16,card_payment_not_recognised
the atm stole my card!,18,card_swallowed
which merchants accept my card?,10,card_acceptance
i do not see the card pin anywhere?,38,get_physical_card
"help, lost my card",41,lost_or_stolen_card
there is a cash withdrawal on my statement that i don't recognize,20,cash_withdrawal_not_recognised
is there a way to get around fees,15,card_payment_fee_charged
how can i top up with google play?,2,apple_pay_or_google_pay
are there businesses that don't accept this card?,10,card_acceptance
is there a way to order a virtual card on the website?,40,getting_virtual_card
asked for $100 but only got $20. why would this happen?,75,wrong_amount_of_cash_received
i want to top up my account. can i do it with google pay?,2,apple_pay_or_google_pay
i purchased this item and would like a refund,52,request_refund
why did the atm take my card and keep it?,18,card_swallowed
i have been charged twice for the same transaction.,63,transaction_charged_twice
"how many virtual cards can i have, i want 8",40,getting_virtual_card
what steps do i have to take to activate my card?,0,activate_my_card
"my money has disappeared. i had recently added money in, and saw it was there and went through. now it's gone. what is happening?",61,top_up_reverted
"i was trying to make a transfer and got an error message telling me it was not possible to make the transfer. this has never happened before, what happened?",7,beneficiary_not_allowed
i can't get money out of the atm. is my card actually working? it's the first time i tried using it,26,declined_cash_withdrawal
what is the number of transactions i get with a disposable card?,29,disposable_card_limits
do you provide currency exchange to euros?,36,fiat_currency_support
what is the point of verifying a top up?,71,verify_top_up
do i need to verify my top up?,71,verify_top_up
how do i verify my id?,69,verify_my_identity
am i gonna be charged for sending out more cards?,39,getting_spare_card
whats the limit on my top up,60,top_up_limits
why didn't my transfer get to the recipient?,66,transfer_not_received_by_recipient
my phone was lost,42,lost_or_stolen_phone
"if i am not in the country and i need to change my pin, how can this be done?",21,change_pin
how do i deactivate my account?,55,terminate_account
i have some transactions on my account i did not make. can you cancel my card and prevent further use.,22,compromised_card
i need my card to be delivered fast,12,card_delivery_estimate
can i get information on topping up?,57,top_up_by_card_charge
"i used to know my password, but not anymore.",44,passcode_forgotten
i need to stop a transaction that i made.,8,cancel_transfer
i need my card asap!,12,card_delivery_estimate
how do i exchange aud for gbp?,33,exchange_via_app
i could not get my card to work at a shop.,25,declined_card_payment
"help, your app is showing a larger wd than i actually did earlier at an atm.",75,wrong_amount_of_cash_received
what is the verification process used for?,71,verify_top_up
is there a way to recover my password?,44,passcode_forgotten
i made a transfer and was charged an extra fee!,64,transfer_fee_charged
i don't know my password anymore.,44,passcode_forgotten
a refund for a recent return has not arrived on my card.,51,Refund_not_showing_up
i made a terrible mistake when typing in my account number. i accidently sent money to the wrong account. i noticed the app won't allow me to void the transaction. can someone help me with this immediately?,8,cancel_transfer
i would like to get both mastercard and visa card from you if that's possible.,73,visa_or_mastercard
where are you getting your exchange rates from?,32,exchange_rate
"my wallet was stolen, along with my cards. how do i put a freeze on my cards and order a new one?",41,lost_or_stolen_card
can you show me where to link the new card?,13,card_linking
i could not get the top-up to go through,59,top_up_failed
the money disappeared when i tried to use my card to top up.,62,topping_up_by_card
please tell me why the same transaction is showing up on my account more than once.,63,transaction_charged_twice
are you going to charge me to collect the money?,56,top_up_by_bank_transfer_charge
i need to change my phone number.,30,edit_personal_details
the app is telling me that i am not me.,68,unable_to_verify_identity
i live in the eu - can i get a card?,24,country_support
i forgot my code,44,passcode_forgotten
why is my card payment cancelled?,53,reverted_card_payment?
"i was just shopping and my payment was declined in a store! it was very embarrassing, what is going on and when will it be fixed?",25,declined_card_payment
my transfer was not approved,27,declined_transfer
i'm not sure how to provide my identity.,68,unable_to_verify_identity
why do you keep declining my payment? i tried several times already with this card and it is just not working.,25,declined_card_payment
please help! i was mugged and everything stolen. what do i do to stop them from accessing my account?,42,lost_or_stolen_phone
what atms can i use this card?,3,atm_support
the exchange rate is incorrect for my cash withdrawal transaction.,76,wrong_exchange_rate_for_cash_withdrawal
why doesn't my card work for any transactions?,14,card_not_working
do you support other currencies?,36,fiat_currency_support
i was charged the wing amount for an item.,17,card_payment_wrong_exchange_rate
i am interested in changing my personal details.,30,edit_personal_details
i think someone stole my card number and brought stuff in different places that i have never been to. i need to suspend any further purchase on my credit card.,22,compromised_card
"i am express delivering my card to the us, how long will that take",12,card_delivery_estimate
my card has been found. is there any way for me to put it back into the app?,13,card_linking
"i have an unknown debit charge in my statement, why?",28,direct_debit_payment_not_recognised
there was a direct debit i don't recognize.,28,direct_debit_payment_not_recognised
can i have it delivered on the date i need it delivered?,12,card_delivery_estimate
"there are multiple instances where you added a fee to the payment, as well as some where you didn't. do you have an outline of when a fee will be added?",15,card_payment_fee_charged
"how long does it take to transfer money, my retailer is waiting",66,transfer_not_received_by_recipient
help! my card is stolen.,41,lost_or_stolen_card
my card payment wasn't declined,25,declined_card_payment
how long do i have to wait for the transfer to be finalized?,48,pending_transfer
there was a charge made on my card from a couple weeks ago and i don't remember making the purchase. nor do i remember the company itself. can we trace this at all to confirm if i did it or not?,28,direct_debit_payment_not_recognised
i can't seem to get my virtual card to work.,72,virtual_card_not_working
"top up google pay, is it possible?",2,apple_pay_or_google_pay
"please help, the atm swallowed my card, what do i do?",18,card_swallowed
how do i know where my funds come from?,70,verify_source_of_funds
"my pin can't access my card, can you help?.",49,pin_blocked
"declined, transfer not completed.",27,declined_transfer
how is my card payment still pending?,45,pending_card_payment
"i see in the app some cash was withdrawn, but it's not mine.",20,cash_withdrawal_not_recognised
unable to use my american express with apple pay to top up my account,2,apple_pay_or_google_pay
i'm checking the app and i see a payment that's not mine.,16,card_payment_not_recognised
please verify my source of funds.,70,verify_source_of_funds
what are the steps for the identity checks?,69,verify_my_identity
i was not given the amount of cash i withdrew,75,wrong_amount_of_cash_received
is there a fee for paying by card?,15,card_payment_fee_charged
"my card will expire soon, do i need to order a new one?",9,card_about_to_expire
"i deposited a check yesterday to up my account balance, but that deposit hasn't shown up yet. it's been a day already!",6,balance_not_updated_after_cheque_or_cash_deposit
are there age requirements,1,age_limit
is there anywhere in the eu this card can not be delivered in,24,country_support
may i change my pin?,21,change_pin
anytime i've made an atm withdrawal before it has always been free. i now say that i have been charged for my most recent atm withdrawal. what's going on here?,19,cash_withdrawal_charge
should i contact customer support if i can't edit details,30,edit_personal_details
there is a payment i don't recognise!,28,direct_debit_payment_not_recognised
i tried activating my card and it didn't work,0,activate_my_card
when will i get a virtual card? i haven't gotten one yet,40,getting_virtual_card
is it free for top ups?,57,top_up_by_card_charge
can you make sure i get a mastercard and not a visa?,73,visa_or_mastercard
i don't see my top up in my wallet.,62,topping_up_by_card
why was one of my transfers declined?,27,declined_transfer
my app shows cash i didn't get.,20,cash_withdrawal_not_recognised
"the exchange rate you're using is terrible - this can't be the official interbank exchange rate, can it?",17,card_payment_wrong_exchange_rate
where will i get my card?,43,order_physical_card
how do i use a check to top up?,58,top_up_by_cash_or_cheque
i can't figure out how to transfer money into my account.,65,transfer_into_account
i can't access my money. is it because somethings wrong with the top-up? i set it up correctly.,59,top_up_failed
please delete account,55,terminate_account
the app is showing a direct debit transaction that i did not perform,28,direct_debit_payment_not_recognised
i can't use my card because it is not working.,14,card_not_working
is there an age limit to when my child can use these services?,1,age_limit
changing my pin,21,change_pin
what steps do i take to unblock my pin?,49,pin_blocked
why is the payment from my card still pending?,45,pending_card_payment
a withdrawal is showing that i don't recognize,20,cash_withdrawal_not_recognised
what is this charge on my card?,28,direct_debit_payment_not_recognised
what is the max amount of disposable cards i'm allowed.,29,disposable_card_limits
hi. i noticed i have a duplicate charge which i have not made twice. who should i talk to take care of this?,63,transaction_charged_twice
"something is wrong with the top up! i'm a regular customer and use your service all the time, usually this works but now it just shows up as pending",47,pending_top_up
what countries can i use my account in?,24,country_support
how can i replace an expired card?,9,card_about_to_expire
i did a transfer and was charged a fee that should not have been charged!,64,transfer_fee_charged
my top-up was rejected,59,top_up_failed
i tried activation my card and it didn't employment,0,activate_my_card
please check the exchange rate for my payment last saturday. i believe i have been overcharged.,17,card_payment_wrong_exchange_rate
i would like to have assistance with activating my card.,0,activate_my_card
my virtual car is not working.,72,virtual_card_not_working
i found my lost card. am i still able to use it?,13,card_linking
"i'm having an issue with transaction. i topped up my account and saw it went through, but that was a few days ago and the money isn't in my account any more. what's up with that?",61,top_up_reverted
my contactless stopped working today no matter where i try to use it. how do i get it to start working again?,23,contactless_not_working
what should i do if i see a withdrawal is pending?,46,pending_cash_withdrawal
my top up is pending still,47,pending_top_up
"the card i thought was lost was just in my jacket, so can i reactivate it since i found it this morning?",13,card_linking
i am not sure where my phone is.,42,lost_or_stolen_phone
i did not receive the right amount of cash i requested,75,wrong_amount_of_cash_received
i'm not seeing my cash deposit showing up in my account.,6,balance_not_updated_after_cheque_or_cash_deposit
what is the fee for a cash withdrawal?,19,cash_withdrawal_charge
my transfer failed. help!,35,failed_transfer
there is a payment that i was charged two times for.,63,transaction_charged_twice
where is the closest atm i can use?,3,atm_support
phone is gone,42,lost_or_stolen_phone
why did i get charged more for using my card?,15,card_payment_fee_charged
is it possible to get both a visa and a mastercard?,73,visa_or_mastercard
"using your app, would i be able to exchange between usd and gbp?",33,exchange_via_app
my physical card is not working,14,card_not_working
cash withdrawal was incorrect at atm.,75,wrong_amount_of_cash_received
the app passcode has completely slipped my mind.,44,passcode_forgotten
i have a payment that has not gone through yet,45,pending_card_payment
my refund isn't showing up,51,Refund_not_showing_up
are there specific atm's that i can draw money from?,3,atm_support
the exchange rate for case abroad is applied wrong.,76,wrong_exchange_rate_for_cash_withdrawal
"my salary is received in the form of gbp. is it necessary to configure this? if so, where is this done?",50,receiving_money
can i get a card in the us?,24,country_support
when i made a cash transfer abroad the wrong exchange rate was applied,76,wrong_exchange_rate_for_cash_withdrawal
if i don't have much money in the account can i auto top-up?,4,automatic_top_up
a direct debit payment that i didn't authorise shows up in my app.,28,direct_debit_payment_not_recognised
from what countries can i use an account?,24,country_support
this exchange rate you use is awful! please tell me this is a mistake and not the official interbank exchange rate!,17,card_payment_wrong_exchange_rate
let me know when you charge extra for payments please. i just checked the app earlier when i saw that there was an additional fee on one of the payments that i wasn't warned about before.,15,card_payment_fee_charged
how do i access the option to top up?,4,automatic_top_up
why am i not allowed to add a certain beneficiary?,7,beneficiary_not_allowed
why was i charged twice for my item!,63,transaction_charged_twice
tell me why i need top-up to be verified?,71,verify_top_up
i tried using my atm card at your notting hill location today. it did not work. am i doing something wrong?,26,declined_cash_withdrawal
virtual card won't work for me,72,virtual_card_not_working
no visa please. i want to continue with mastercard.,73,visa_or_mastercard
why is there an extra fee on a transfer?,64,transfer_fee_charged
why wont the atm give me cash?,26,declined_cash_withdrawal
a transaction is showing more than once.,63,transaction_charged_twice
i would like to delete my account. i'm not happy with the service you're providing,55,terminate_account
will there be a charge for exchanging foreign currency?,31,exchange_charge
card activation is not working. what do i do?,0,activate_my_card
can i withdraw money in my hometown currency while on holiday without any additional fees?,76,wrong_exchange_rate_for_cash_withdrawal
i don't see my card anywhere in the app.,13,card_linking
"i just saw some charges on my card from the past days that i dont recognize, i need to freeze the card asap! will i be able to get my money back?",16,card_payment_not_recognised
can i choose between visa or mastercard?,73,visa_or_mastercard
what source do my fund come from?,70,verify_source_of_funds
can i use a disposable virtual card for any purchase?,37,get_disposable_virtual_card
is it possible to get one the your cards in the eu?,24,country_support
"help, i need to top up my account. where do i send a check?",58,top_up_by_cash_or_cheque
i was charged a fee with my cash withdrawal that i shouldn't have been charged.,19,cash_withdrawal_charge
i am wondering about a transfer from a different country that doesn't show up yet?,5,balance_not_updated_after_bank_transfer
why isn't my refund showing up?,51,Refund_not_showing_up
why hasn't my payment gone through?,45,pending_card_payment
"i tried topping off my account with a card, but the money is not in my account despite the charge going through",62,topping_up_by_card
the wrong exchange rate was used for my cash withdrawal,76,wrong_exchange_rate_for_cash_withdrawal
does it cost anything to top up?,57,top_up_by_card_charge
can i cancel an order if i haven't received the item yet? and how can i get my money back? please help. thanks.,52,request_refund
i accidentally left my phone at the hotel so now i'm not able to use the app.,42,lost_or_stolen_phone
the atm wouldn't let me withdraw cash.,26,declined_cash_withdrawal
how long does it take for a new card to ship?,11,card_arrival
how can i fix my card if the contactless function didn't work this morning?,23,contactless_not_working
whats wrong with my currency exchange?,76,wrong_exchange_rate_for_cash_withdrawal
i am under 18 and i am trying to verify my id. why wont it work?,68,unable_to_verify_identity
why is there a fee for a payment on my card?,15,card_payment_fee_charged
how do i verify the top up?,71,verify_top_up
i got a new address and need to change my old one.,30,edit_personal_details
how many transactions can i do with my disposable card?,29,disposable_card_limits
"i can't transfer any money from my account to my friend's account, it keeps rejecting it. can you tell me why? i have enough funds in my account to transfer.",35,failed_transfer
what do you require to verify someone's identity?,69,verify_my_identity
"i'm not sure what to do about the pin, because i don't have one yet.",38,get_physical_card
is my account accessible even though my verification of my identity has not passed yet?,74,why_verify_identity
what is the foreign exchange rate you will apply?,32,exchange_rate
can i pick between visa and mastercard?,73,visa_or_mastercard
where are the virtual cards?,40,getting_virtual_card
are there any limit on the auto top-up?,4,automatic_top_up
do i need my phone to use the app?,42,lost_or_stolen_phone
are cards issued to people living in the us?,24,country_support
why do i have to give you my drivers license,74,why_verify_identity
which atm's am i able to change my pin?,21,change_pin
"the transfer finally worked, but how long does it stay pending?",48,pending_transfer
my top up is still pending,47,pending_top_up
"i don't want this account anymore, how do i delete it?",55,terminate_account
are top-ups allowed using apple pay?,2,apple_pay_or_google_pay
can i use my virtual card to complete transactions for memberships?,72,virtual_card_not_working
i think i have an extra transfer charge.,64,transfer_fee_charged
how long do deposits take to appear? i've been waiting for more than a week and need the money!,6,balance_not_updated_after_cheque_or_cash_deposit
"hi, i have an apple watch. how do i use it to top up my card?",2,apple_pay_or_google_pay
is it okay to hold money in multiple currencies?,36,fiat_currency_support
are you okay with exchanges to eur?,36,fiat_currency_support
what do i do if my card is stolen?,41,lost_or_stolen_card
why can't i use my card?,14,card_not_working
why am i getting charged more for using my card?,15,card_payment_fee_charged
someone has taken my phone from my hotel room!,42,lost_or_stolen_phone
my product was faulty.,52,request_refund
help me delete my account. i am not satisfied with the service.,55,terminate_account
where do i pay with my debit or credit card?,10,card_acceptance
what is this direct debit in my statement?,28,direct_debit_payment_not_recognised
can i do a swift transfer?,56,top_up_by_bank_transfer_charge
"help, my phone was stolen, please advise!",42,lost_or_stolen_phone
why is my refund not visible on my statement?,51,Refund_not_showing_up
this transaction needs both a visa and a mastercard.,73,visa_or_mastercard
i ordered my card but it still isn't here,11,card_arrival
is there a fee for adding funds with a credit card?,57,top_up_by_card_charge
how can i exchange aud for gbp?,33,exchange_via_app
i have a missing refund,51,Refund_not_showing_up
somebody used my card without my knowledge!,22,compromised_card
how does identity check work?,74,why_verify_identity
i just saw a fee on my account. when do these get charged?,15,card_payment_fee_charged
my credit card got declined for top up! what's going on? can you check on why it didn't go through?,59,top_up_failed
do you take both visa and mastercard?,73,visa_or_mastercard
"i can't remember my app code, can you reset it?",44,passcode_forgotten
when will my deposit be processed?,6,balance_not_updated_after_cheque_or_cash_deposit
please let me know how to place an order for a virtual card,40,getting_virtual_card
how do i go forth on holding money in multiple currencies?,36,fiat_currency_support
your service is bad. close my account.,55,terminate_account
when i was drunk i got my card stuck in your machine because i mis-typed my pin. what do i need to do to get it restored?,49,pin_blocked
why are there multiple transactions showing for one purchase?,63,transaction_charged_twice
what does it mean if my payment is pending?,45,pending_card_payment
i believe there is a mistake because a payment i didn't make shows in my app.,16,card_payment_not_recognised
my top-up was rejected by an app.,59,top_up_failed
how can i deposit money to my account?,65,transfer_into_account
why won't my virtual card work?,72,virtual_card_not_working
i attempted to enter my pin to many times.,49,pin_blocked
can i have it delivered on a specific date?,12,card_delivery_estimate
i withdrew cash and dont see it reflected on the balance,46,pending_cash_withdrawal
where are cards available to order?,43,order_physical_card
do all atms accept this card?,3,atm_support
how do i request the pin?,38,get_physical_card
i tried my pin too many times and now my card won't work!,49,pin_blocked
i had to pay a pound more than i anticipated!,34,extra_charge_on_statement
how does my top-up got cancelled?,61,top_up_reverted
i attempted to withdraw some money from an atm this morning and received the wrong amount. your app says i have enough money available in the account. can someone tell me what's wrong?,75,wrong_amount_of_cash_received
where can i get the info for my funds,70,verify_source_of_funds
"one of my card payments, i don't recognise the name of the merchant.",16,card_payment_not_recognised
i don't know the code for the app.,44,passcode_forgotten
how can my friends top up my account?,62,topping_up_by_card
"what are my options for topping up, automatic and/or manual?",4,automatic_top_up
i see a direct debit transaction in my app that i didn't make.,28,direct_debit_payment_not_recognised
where can i check to see if there will be a fee added to my payment? are there specific instances that will result in a fee added?,15,card_payment_fee_charged
which cards are accepted for topping up?,54,supported_cards_and_currencies
my source of funds need verification.,70,verify_source_of_funds
how come i have pending transfers?,48,pending_transfer
